n,m,Distribution,OPT,Plurality,Plurality Distortion,Copeland,Copeland Distortion,STV,STV Distortion,Borda,Borda Distortion,STAR,STAR Distortion
1000,15,normal,Candidate 2,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0,Candidate 1,1.6732975716106941,Candidate 2,1.0
1000,15,normal,Candidate 2,Candidate 0,1.668759692854712,Candidate 2,1.0,Candidate 2,1.0003656491533328,Candidate 2,1.0,Candidate 1,1.0003656491533328
1000,15,normal,Candidate 3,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0
1000,15,normal,Candidate 0,Candidate 1,1.1228492067930596,Candidate 0,1.0,Candidate 0,1.1228492067930596,Candidate 0,1.0,Candidate 0,1.0
1000,15,normal,Candidate 2,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0
1000,15,normal,Candidate 3,Candidate 0,1.407772618073852,Candidate 3,1.0,Candidate 3,1.122823853719174,Candidate 3,1.0,Candidate 3,1.0
1000,15,normal,Candidate 0,Candidate 0,1.0,Candidate 0,1.0,Candidate 0,1.0,Candidate 0,1.0,Candidate 0,1.0
1000,15,normal,Candidate 2,Candidate 4,1.0087125576036853,Candidate 2,1.0,Candidate 2,1.0087125576036853,Candidate 2,1.0,Candidate 1,1.0049683179723494
1000,15,normal,Candidate 2,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0,Candidate 1,1.0041756074928956
1000,15,normal,Candidate 2,Candidate 1,1.0776792228237904,Candidate 2,1.0,Candidate 2,1.0776792228237904,Candidate 2,1.0,Candidate 2,1.0
1000,15,normal,Candidate 2,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0,Candidate 0,1.0020694412508626
1000,15,normal,Candidate 4,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0,Candidate 2,1.0473862055257432,Candidate 0,1.1300281114234594
1000,15,normal,Candidate 4,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0
1000,15,normal,Candidate 1,Candidate 3,1.0110730925114584,Candidate 1,1.0,Candidate 1,1.0110730925114584,Candidate 1,1.0,Candidate 1,1.0
1000,15,normal,Candidate 0,Candidate 2,1.2048581513262995,Candidate 0,1.0,Candidate 0,1.1969906486585487,Candidate 0,1.0,Candidate 0,1.0
1000,15,normal,Candidate 3,Candidate 2,1.075430406470221,Candidate 3,1.0,Candidate 3,1.075430406470221,Candidate 3,1.0,Candidate 3,1.0
1000,15,normal,Candidate 3,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0,Candidate 4,1.189888370079469,Candidate 3,1.0
1000,15,normal,Candidate 2,Candidate 4,1.0304521342521438,Candidate 2,1.0,Candidate 2,1.0304521342521438,Candidate 2,1.0,Candidate 2,1.0
1000,15,normal,Candidate 0,Candidate 0,1.0,Candidate 0,1.0,Candidate 0,1.2526156083067295,Candidate 0,1.0,Candidate 0,1.0
1000,15,normal,Candidate 2,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0,Candidate 4,1.009445480858027,Candidate 4,1.009445480858027
1000,15,normal,Candidate 1,Candidate 4,1.0866670753386867,Candidate 1,1.0,Candidate 1,1.0867038558205095,Candidate 2,1.0025746337277004,Candidate 1,1.0
1000,15,normal,Candidate 3,Candidate 2,1.126040063601126,Candidate 3,1.0,Candidate 3,1.126040063601126,Candidate 3,1.0,Candidate 3,1.0
1000,15,normal,Candidate 4,Candidate 1,1.0040566237058934,Candidate 4,1.0,Candidate 4,1.0040566237058934,Candidate 4,1.0,Candidate 1,1.0040566237058934
1000,15,normal,Candidate 2,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0,Candidate 1,1.001937274527945,Candidate 2,1.0
1000,15,normal,Candidate 2,Candidate 0,1.054602457280046,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0
1000,15,normal,Candidate 3,Candidate 1,1.1336174254579077,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0
1000,15,normal,Candidate 4,Candidate 0,1.1191693375360874,Candidate 4,1.0,Candidate 4,1.0708817842290657,Candidate 4,1.0,Candidate 4,1.0
1000,15,normal,Candidate 1,Candidate 4,1.1078964252424128,Candidate 1,1.0,Candidate 1,1.1078964252424128,Candidate 1,1.0,Candidate 1,1.0
1000,15,normal,Candidate 0,Candidate 0,1.0,Candidate 0,1.0,Candidate 0,1.0,Candidate 0,1.0,Candidate 3,1.0054596411195915
1000,15,normal,Candidate 0,Candidate 3,1.0743115782622068,Candidate 0,1.0,Candidate 0,1.0743115782622068,Candidate 0,1.0,Candidate 0,1.0
1000,15,normal,Candidate 4,Candidate 0,1.0493758255660364,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0
1000,15,normal,Candidate 3,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0
1000,15,normal,Candidate 4,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0
1000,15,normal,Candidate 1,Candidate 0,1.2311202202998803,Candidate 1,1.0,Candidate 1,1.0,Candidate 1,1.0,Candidate 1,1.0
1000,15,normal,Candidate 4,Candidate 2,1.2204737671587214,Candidate 4,1.0,Candidate 4,1.0366333417547915,Candidate 1,1.0366333417547915,Candidate 4,1.0
1000,15,normal,Candidate 4,Candidate 3,1.1327152781248444,Candidate 4,1.0,Candidate 4,1.0758783547403683,Candidate 4,1.0,Candidate 4,1.0
1000,15,normal,Candidate 2,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0
1000,15,normal,Candidate 1,Candidate 1,1.0,Candidate 1,1.0,Candidate 1,1.0,Candidate 4,1.0294329909307411,Candidate 1,1.0
1000,15,normal,Candidate 0,Candidate 1,1.005253356142361,Candidate 0,1.0,Candidate 0,1.005253356142361,Candidate 0,1.0,Candidate 1,1.005253356142361
1000,15,normal,Candidate 1,Candidate 1,1.0,Candidate 1,1.0,Candidate 1,1.0,Candidate 1,1.0,Candidate 1,1.0
1000,15,normal,Candidate 1,Candidate 0,1.1616616003137867,Candidate 1,1.0,Candidate 1,1.0,Candidate 1,1.0,Candidate 1,1.0
1000,15,normal,Candidate 0,Candidate 0,1.0,Candidate 0,1.0,Candidate 0,1.0,Candidate 0,1.0,Candidate 0,1.0
1000,15,normal,Candidate 3,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0,Candidate 1,1.0159698654535836
1000,15,normal,Candidate 0,Candidate 0,1.0,Candidate 0,1.0,Candidate 0,1.0,Candidate 0,1.0,Candidate 0,1.0
1000,15,normal,Candidate 0,Candidate 3,1.4517855472039436,Candidate 0,1.0,Candidate 0,1.0012350684589728,Candidate 0,1.0,Candidate 4,1.0012350684589728
1000,15,normal,Candidate 2,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0,Candidate 1,1.0910944849575408,Candidate 2,1.0
1000,15,normal,Candidate 3,Candidate 4,1.105192152747849,Candidate 3,1.0,Candidate 3,1.105192152747849,Candidate 3,1.0,False,False
1000,15,normal,Candidate 0,Candidate 4,1.0264065531364521,Candidate 0,1.0,Candidate 0,1.0,Candidate 0,1.0,Candidate 0,1.0
1000,15,normal,Candidate 4,Candidate 2,1.1615958685157504,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0
1000,15,normal,Candidate 0,Candidate 0,1.0,Candidate 0,1.0,Candidate 0,1.0,Candidate 0,1.0,Candidate 0,1.0
1000,15,normal,Candidate 1,Candidate 3,1.0859679318778885,Candidate 1,1.0,Candidate 1,1.0859679318778885,Candidate 1,1.0,Candidate 1,1.0
1000,15,normal,Candidate 2,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0
1000,15,normal,Candidate 1,Candidate 1,1.0,Candidate 1,1.0,Candidate 1,1.0,Candidate 2,1.0931725036271418,Candidate 1,1.0
1000,15,normal,Candidate 3,Candidate 0,1.258651479318501,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0
1000,15,normal,Candidate 2,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0
1000,15,normal,Candidate 4,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0
1000,15,normal,Candidate 0,Candidate 3,1.3574592691816467,Candidate 0,1.0,Candidate 0,1.047500077879194,Candidate 4,1.047500077879194,Candidate 0,1.0
1000,15,normal,Candidate 1,Candidate 1,1.0,Candidate 1,1.0,Candidate 1,1.0,Candidate 1,1.0,Candidate 1,1.0
1000,15,normal,Candidate 1,Candidate 3,1.1731786170772684,Candidate 1,1.0,Candidate 1,1.1731786170772684,Candidate 1,1.0,Candidate 2,1.0665772787649446
1000,15,normal,Candidate 1,Candidate 0,1.152677872270684,Candidate 1,1.0,Candidate 1,1.152677872270684,Candidate 1,1.0,Candidate 1,1.0
1000,15,normal,Candidate 4,Candidate 0,1.246961386786157,Candidate 4,1.0,Candidate 4,1.246961386786157,Candidate 4,1.0,Candidate 4,1.0
1000,15,normal,Candidate 3,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0,Candidate 1,1.1872889238471558
1000,15,normal,Candidate 1,Candidate 4,1.1501382710111807,Candidate 1,1.0,Candidate 1,1.1501382710111807,Candidate 1,1.0,Candidate 1,1.0
1000,15,normal,Candidate 0,Candidate 0,1.0,Candidate 0,1.0,Candidate 0,1.0,Candidate 0,1.0,Candidate 0,1.0
1000,15,normal,Candidate 4,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0,Candidate 3,1.019210298304246
1000,15,normal,Candidate 4,Candidate 2,1.5499634835419678,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0
1000,15,normal,Candidate 4,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0,Candidate 0,1.2829092090790943
1000,15,normal,Candidate 2,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0
1000,15,normal,Candidate 2,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0
1000,15,normal,Candidate 2,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.1590383267480866,Candidate 2,1.0,Candidate 2,1.0
1000,15,normal,Candidate 0,Candidate 0,1.0,Candidate 0,1.0,Candidate 0,1.0,Candidate 0,1.0,Candidate 0,1.0
1000,15,normal,Candidate 1,Candidate 1,1.0,Candidate 1,1.0,Candidate 1,1.0,Candidate 0,1.0706288393241024,Candidate 1,1.0
1000,15,normal,Candidate 4,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0
1000,15,normal,Candidate 2,Candidate 0,1.170186886900889,Candidate 2,1.0,Candidate 2,1.170186886900889,Candidate 2,1.0,Candidate 4,1.007224915009945
1000,15,normal,Candidate 2,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0
1000,15,normal,Candidate 2,Candidate 4,1.070912207709812,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0
1000,15,normal,Candidate 1,Candidate 1,1.0,Candidate 1,1.0,Candidate 1,1.0,Candidate 1,1.0,Candidate 1,1.0
1000,15,normal,Candidate 2,Candidate 3,1.0160228387902555,Candidate 2,1.0,Candidate 2,1.0160228387902555,Candidate 2,1.0,Candidate 3,1.0160228387902555
1000,15,normal,Candidate 4,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0
1000,15,normal,Candidate 1,Candidate 1,1.0,Candidate 2,1.0180848140447663,Candidate 2,1.0180848140447663,Candidate 2,1.0180848140447663,Candidate 2,1.0180848140447663
1000,15,normal,Candidate 1,Candidate 1,1.0,Candidate 1,1.0,Candidate 1,1.0,Candidate 1,1.0,Candidate 1,1.0
1000,15,normal,Candidate 3,Candidate 1,1.0450754763672345,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0
1000,15,normal,Candidate 4,Candidate 0,1.020908730355462,Candidate 4,1.0,Candidate 4,1.020908730355462,Candidate 4,1.0,Candidate 4,1.0
1000,15,normal,Candidate 3,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0
1000,15,normal,Candidate 2,Candidate 4,1.0805093261930854,Candidate 2,1.0,Candidate 2,1.0805093261930854,Candidate 2,1.0,Candidate 2,1.0
1000,15,normal,Candidate 4,Candidate 1,1.0181004219137486,Candidate 4,1.0,Candidate 4,1.0181004219137486,Candidate 4,1.0,Candidate 1,1.0181004219137486
1000,15,normal,Candidate 1,Candidate 0,1.0203036599009119,Candidate 1,1.0,Candidate 1,1.0203036599009119,Candidate 1,1.0,Candidate 1,1.0
1000,15,normal,Candidate 3,Candidate 1,1.0027168598597174,Candidate 1,1.0027168598597174,Candidate 1,1.0027168598597174,Candidate 1,1.0027168598597174,Candidate 1,1.0027168598597174
1000,15,normal,Candidate 0,Candidate 0,1.0,Candidate 0,1.0,Candidate 0,1.0,Candidate 0,1.0,Candidate 0,1.0
1000,15,normal,Candidate 3,Candidate 0,1.1141141141141133,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0
1000,15,normal,Candidate 2,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0,Candidate 4,1.0075070962601453,Candidate 2,1.0
